season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,3,"00:04:36,693","00:04:38,283",1.59,56,"Without treatment, she could die."
1,3,"00:04:38,361","00:04:41,611",3.25,57,I am surprised she is still alive even after all those beatings.
1,3,"00:04:42,198","00:04:44,908",2.71,58,"If she dies, I will allow you to hold a funeral for her."
1,3,"00:05:02,468","00:05:03,798",1.33,59,Please help.
1,3,"00:05:05,388","00:05:08,428",3.04,60,Mu-deok risked her life to do what I asked.
1,3,"00:05:08,516","00:05:11,096",2.58,61,We need to treat her at Sejukwon to save her life.
1,3,"00:05:12,854","00:05:14,154",1.30,62,Please help her.
1,3,"00:05:25,158","00:05:26,658",1.50,63,I want them out of my sight.
1,3,"00:05:27,452","00:05:29,622",2.17,64,Take them both to Sejukwon.
1,3,"00:05:32,623","00:05:33,543",0.92,65,Uk.
1,3,"00:05:36,210","00:05:39,210",3.00,66,"Young Master, go on ahead. I will take Mu-deok there."
1,3,"00:05:39,881","00:05:40,721",0.84,67,Mu-deok.
1,3,"00:05:41,758","00:05:43,378",1.62,68,"Mu-deok, wake up."
1,3,"00:06:04,030","00:06:05,530",1.50,69,-I will take her. -No.
1,3,"00:06:06,991","00:06:08,411",1.42,70,I will do it myself.
1,3,"00:06:08,493","00:06:09,953",1.46,71,You cannot even walk properly.
1,3,"00:06:10,828","00:06:13,708",2.88,72,"I can do it. She is my maid, so I will take her."
1,3,"00:06:13,790","00:06:15,420",1.63,73,But you are not well either.
1,3,"00:06:15,500","00:06:17,170",1.67,74,You cannot take her there.
1,3,"00:06:19,128","00:06:21,168",2.04,75,Do you think so? Then…
1,3,"00:06:22,340","00:06:24,840",2.50,76,-You carry her on your back. -Pardon?
1,3,"00:06:24,926","00:06:26,216",1.29,77,Carry her on your back.
1,3,"00:06:26,844","00:06:28,814",1.97,78,-You want me to carry her? -Yes.
1,3,"00:06:29,388","00:06:31,098",1.71,79,Why should I carry her?
1,3,"00:06:31,182","00:06:32,682",1.50,80,-Come here. -Young Master.
1,3,"00:06:33,184","00:06:35,354",2.17,81,"No, but wait. My goodness."
1,3,"00:06:35,937","00:06:37,057",1.12,82,"Oh, my goodness."
1,3,"00:06:37,146","00:06:40,396",3.25,83,"Hey, Yul. All right."
1,3,"00:06:40,483","00:06:42,073",1.59,84,Help me instead of Mu-deok.
1,3,"00:06:44,195","00:06:46,735",2.54,85,I do not have the strength to walk. Take me to Sejukwon.
1,3,"00:06:48,491","00:06:49,991",1.50,86,Do you want me to carry him?
1,3,"00:06:51,744","00:06:54,294",2.55,87,-No. -All right. Thank you.
1,3,"00:06:54,372","00:06:56,122",1.75,88,"Maidservant Kim, be careful!"
1,3,"00:06:56,207","00:06:57,747",1.54,89,-Be careful with her! -All right.
1,3,"00:06:57,834","00:06:58,714",0.88,90,-Goodness. -What…
1,3,"00:06:59,460","00:07:00,800",1.34,91,Be careful.
1,3,"00:07:01,629","00:07:02,629",1.00,92,"Oh, dear."
1,3,"00:07:04,090","00:07:05,630",1.54,93,Uk has opened
1,3,"00:07:07,093","00:07:09,643",2.55,94,his gate of energy in the end.
1,3,"00:07:10,847","00:07:11,927",1.08,95,Right.
1,3,"00:07:13,266","00:07:17,846",4.58,96,He was even willing to end his life. I could not just sit back and watch.
1,3,"00:07:18,646","00:07:21,436",2.79,97,I guess he knew that
1,3,"00:07:21,524","00:07:25,074",3.55,98,we would never just let him kill himself.
1,3,"00:07:25,945","00:07:28,525",2.58,99,He probably poisoned himself
1,3,"00:07:28,614","00:07:30,284",1.67,100,knowing he would get saved.
1,3,"00:07:34,328","00:07:35,618",1.29,101,Are you all right?
1,3,"00:07:37,874","00:07:40,794",2.92,102,Opening Uk's gate of energy and treating him
1,3,"00:07:40,877","00:07:43,627",2.75,103,has probably cost me ten years' worth of energy.
1,3,"00:07:44,672","00:07:48,802",4.13,104,"So you not only opened his gate of energy, but you even gave him extra energy?"
1,3,"00:07:48,885","00:07:52,425",3.54,105,What good would it be for an old man to keep his energy saved up?
1,3,"00:07:53,139","00:07:55,139",2.00,106,"He was poisoned,"
1,3,"00:07:55,224","00:07:57,854",2.63,107,so I gave him some energy to speed up his recovery.
1,3,"00:07:57,935","00:08:01,855",3.92,108,"Once Uk recovers, you must retrieve it no matter what."
1,3,"00:08:02,815","00:08:06,145",3.33,109,Is that really necessary now that his gate of energy is open?
1,3,"00:08:06,736","00:08:10,406",3.67,110,He is at least 20 years behind when it comes to knowing spells.
1,3,"00:08:10,490","00:08:12,910",2.42,111,"Even if he begins training himself now,"
1,3,"00:08:13,409","00:08:17,749",4.34,112,he will at least have to be 60 to do anything impressive.
1,3,"00:08:17,830","00:08:20,670",2.84,113,That is the fate he was given.
1,3,"00:08:22,543","00:08:24,053",1.51,114,We must make sure of it.
1,3,"00:08:25,796","00:08:29,086",3.29,115,"If that is what you wish, then I will retrieve it."
1,3,"00:08:29,175","00:08:30,295",1.12,116,You know what?
1,3,"00:08:31,177","00:08:33,887",2.71,117,I am too exhausted. I need a break.
1,3,"00:08:34,639","00:08:36,849",2.21,118,Bring me some wine.
1,3,"00:08:40,645","00:08:41,935",1.29,119,Wine?
1,3,"00:08:44,065","00:08:45,105",1.04,120,I mean…
1,3,"00:08:45,942","00:08:49,492",3.55,121,Why would there be wine in the room of a practitioner?
1,3,"00:08:49,570","00:08:50,820",1.25,122,I saw it.
1,3,"00:08:51,822","00:08:54,122",2.30,123,I saw it hidden in your room.
1,3,"00:08:54,700","00:08:57,540",2.84,124,Come on. The wine you drink whenever you get lonely.
1,3,"00:08:58,120","00:09:00,540",2.42,125,-I am not lonely! -My gosh.
1,3,"00:09:02,875","00:09:03,825",0.95,126,I am merely…
1,3,"00:09:03,918","00:09:05,128",1.21,127,"Gosh, I have a headache."
1,3,"00:09:06,003","00:09:07,053",1.05,128,It is because of…
1,3,"00:09:07,129","00:09:08,709",1.58,129,What was it called again?
1,3,"00:09:08,798","00:09:10,298",1.50,130,Right. Insomnia.
1,3,"00:09:10,925","00:09:12,715",1.79,131,I have very bad insomnia.
1,3,"00:09:14,971","00:09:16,681",1.71,132,I merely take it for that.
1,3,"00:09:22,895","00:09:26,475",3.58,133,Loneliness prevents you from falling asleep.
1,3,"00:09:26,566","00:09:28,856",2.29,134,You should have gotten married when you were young.
1,3,"00:09:29,652","00:09:34,572",4.92,135,Are you still not over Do-hwa? Is that why you are alone?
1,3,"00:09:46,335","00:09:47,415",1.08,136,It is empty.
1,3,"00:09:48,296","00:09:49,456",1.16,137,-What? -You finished it.
1,3,"00:09:50,881","00:09:53,261",2.38,138,That is not possible. What?
1,3,"00:09:57,346","00:09:58,506",1.16,139,What in the world…
1,3,"00:09:58,598","00:10:01,228",2.63,140,I guess you were unbelievably lonely.
1,3,"00:10:01,309","00:10:04,349",3.04,141,I only had a glass every time I could not sleep.
1,3,"00:10:04,979","00:10:06,559",1.58,142,I only had one glass each time…
1,3,"00:10:13,321","00:10:16,781",3.46,143,This is the wine that my uncle hides in his room.
1,3,"00:10:16,866","00:10:18,486",1.62,144,It tastes quite nice.
1,3,"00:10:19,243","00:10:22,713",3.47,145,"Anyway, Uk's life-long dream has finally come true."
1,3,"00:10:22,788","00:10:24,038",1.25,146,So let us celebrate.
1,3,"00:10:24,540","00:10:26,210",1.67,147,"That girl, Mu-deok…"
1,3,"00:10:26,292","00:10:28,342",2.05,148,"He recently brought her from a brothel, right?"
1,3,"00:10:30,129","00:10:33,339",3.21,149,She risked her life for him even though they only just met.
1,3,"00:10:35,593","00:10:36,643",1.05,150,It is strange.
1,3,"00:10:36,719","00:10:39,559",2.84,151,Uk saved her from having to become a gisaeng.
1,3,"00:10:39,639","00:10:42,929",3.29,152,She hated it so much that she even pretended to be blind.
1,3,"00:10:43,017","00:10:44,687",1.67,153,Have a drink.
1,3,"00:10:44,769","00:10:45,979",1.21,154,"""Blind""?"
1,3,"00:10:46,646","00:10:50,106",3.46,155,"Yes. According to Ju-wol, she was blind when she came"
1,3,"00:10:50,191","00:10:52,071",1.88,156,but could see just fine when she left.
1,3,"00:10:52,151","00:10:54,071",1.92,157,The wine tastes great.
1,3,"00:10:55,946","00:10:57,366",1.42,158,She easily deceives people.
1,3,"00:10:58,407","00:11:01,617",3.21,159,She lied about being blind and even said she poisoned Uk.
1,3,"00:11:02,953","00:11:05,253",2.30,160,She did not speak even though she was tortured.
1,3,"00:11:05,790","00:11:07,460",1.67,161,There is more to her than meets the eye.
1,3,"00:11:07,541","00:11:10,091",2.55,162,"On the outside, she just looks cute and naive."
1,3,"00:11:10,169","00:11:12,419",2.25,163,She seems to be hiding something.
1,3,"00:11:19,178","00:11:21,808",2.63,164,-You finished it. -What? What about it?
1,3,"00:11:23,182","00:11:25,562",2.38,165,"Your uncle is on his way here,"
1,3,"00:11:25,643","00:11:27,143",1.50,166,so I am guessing you are doomed.
1,3,"00:11:28,229","00:11:30,769",2.54,167,-I did not drink any. -Wait. Yul.
1,3,"00:11:30,856","00:11:31,936",1.08,168,Yul!
1,3,"00:11:34,693","00:11:36,073",1.38,169,"-Oh, gosh. -Dang-gu."
1,3,"00:11:38,155","00:11:39,485",1.33,170,I am dead.
1,3,"00:11:41,409","00:11:42,539",1.13,171,Dang-gu.
1,3,"00:11:44,495","00:11:45,615",1.12,172,"It was you, right?"
1,3,"00:11:46,330","00:11:47,250",0.92,173,No.
1,3,"00:11:52,545","00:11:53,915",1.37,174,Come here.
1,3,"00:11:54,672","00:11:56,552",1.88,175,"-Dang-gu. -Yes, Uncle?"
1,3,"00:12:06,183","00:12:07,563",1.38,176,Is she breathing?
1,3,"00:12:13,607","00:12:14,727",1.12,177,You are awake.
1,3,"00:12:15,526","00:12:17,896",2.37,178,"You kept passing out, so I thought you might die."
1,3,"00:12:21,574","00:12:22,664",1.09,179,Gosh.
1,3,"00:12:24,827","00:12:26,077",1.25,180,Does it hurt a lot?
1,3,"00:12:27,121","00:12:29,251",2.13,181,I think I broke my bones.
1,3,"00:12:29,832","00:12:31,082",1.25,182,They said you were fine.
1,3,"00:12:32,126","00:12:33,706",1.58,183,-Really? -Yes.
1,3,"00:12:34,253","00:12:36,633",2.38,184,Then why does it hurt so much?
1,3,"00:12:36,714","00:12:38,224",1.51,185,What a useless body.
1,3,"00:12:40,092","00:12:41,222",1.13,186,Hey.
1,3,"00:12:43,304","00:12:45,184",1.88,187,Why did you say you poisoned me?
1,3,"00:12:46,307","00:12:48,637",2.33,188,"If you pretended like you did not know anything,"
1,3,"00:12:48,726","00:12:50,476",1.75,189,they would not have tortured you.
1,3,"00:12:52,021","00:12:54,401",2.38,190,I had to make them believe that you were dying.
1,3,"00:12:54,940","00:12:57,530",2.59,191,"Otherwise, they would not have opened your gate of energy."
1,3,"00:12:58,194","00:13:00,034",1.84,192,They just would have made an antidote.
1,3,"00:13:01,572","00:13:03,622",2.05,193,So you really did risk your life.
1,3,"00:13:06,869","00:13:09,499",2.63,194,I thought I might lose at least an arm or a leg.
1,3,"00:13:10,289","00:13:11,959",1.67,195,But I am surprisingly fine.
1,3,"00:13:12,041","00:13:14,461",2.42,196,The people of Songrim are too nice.
1,3,"00:13:14,543","00:13:16,343",1.80,197,If this is how they torture people…
1,3,"00:13:19,340","00:13:20,420",1.08,198,"By the way,"
1,3,"00:13:21,258","00:13:23,718",2.46,199,you still seem pretty sick yourself.
1,3,"00:13:24,220","00:13:25,550",1.33,200,Why are you here?
1,3,"00:13:26,805","00:13:29,095",2.29,201,Obviously to take care of you.
1,3,"00:13:29,975","00:13:32,185",2.21,202,All the practitioners here are mages.
1,3,"00:13:32,269","00:13:33,849",1.58,203,They cannot find out about you.
1,3,"00:13:34,438","00:13:38,028",3.59,204,"So I closed the door when no one was looking,"
1,3,"00:13:38,108","00:13:41,608",3.50,205,"changed your clothes for you, applied ointment on your wounds,"
1,3,"00:13:41,695","00:13:44,195",2.50,206,and gave you a massage whenever you passed out.
1,3,"00:13:45,449","00:13:47,739",2.29,207,-You did? -Yes.
1,3,"00:13:52,164","00:13:55,964",3.80,208,I am the only person who is safe enough to come this close to you.
1,3,"00:14:27,074","00:14:28,334",1.26,209,"All my life,"
1,3,"00:14:29,201","00:14:32,081",2.88,210,no one ever seemed to know how desperate I was.
1,3,"00:14:34,957","00:14:36,917",1.96,211,No one has ever risked their lives for me
1,3,"00:14:38,085","00:14:39,415",1.33,212,like you did.
1,3,"00:14:52,766","00:14:55,936",3.17,213,"Since I survived as promised,"
1,3,"00:14:56,020","00:14:58,190",2.17,214,I will serve you as my master.
1,3,"00:15:06,322","00:15:08,742",2.42,215,"Up until now, I have served 12 masters."
1,3,"00:15:09,450","00:15:12,750",3.30,216,"People think I got kicked out every time, but I was the one who left."
1,3,"00:15:15,122","00:15:17,882",2.76,217,"But now, I have finally found my true master."
1,3,"00:15:18,459","00:15:20,879",2.42,218,So I shall kneel before you
1,3,"00:15:20,961","00:15:23,211",2.25,219,and swear to serve you as my master forever.
1,3,"00:15:25,341","00:15:26,721",1.38,220,On one condition.
1,3,"00:15:29,428","00:15:32,008",2.58,221,Do not tell anyone about our relationship.
1,3,"00:15:33,015","00:15:34,975",1.96,222,"You will continue to be my owner,"
1,3,"00:15:36,268","00:15:38,228",1.96,223,and I will continue to be your maid.
1,3,"00:15:41,815","00:15:42,895",1.08,224,"Also,"
1,3,"00:15:43,651","00:15:47,741",4.09,225,our relationship as master and pupil will only last until you become the best
1,3,"00:15:47,821","00:15:50,201",2.38,226,and help me get my energy back.
1,3,"00:15:52,284","00:15:53,544",1.26,227,Only until then.
1,3,"00:15:55,037","00:15:57,997",2.96,228,"The moment I get my energy back and become Naksu again,"
1,3,"00:16:00,000","00:16:02,540",2.54,229,we will no longer be master and pupil.
1,3,"00:16:03,587","00:16:05,417",1.83,230,Can you tell me why?
1,3,"00:16:08,842","00:16:10,092",1.25,231,"Because then,"
1,3,"00:16:11,095","00:16:13,465",2.37,232,"you should no longer have a reason to protect me,"
1,3,"00:16:14,515","00:16:16,345",1.83,233,nor should I have a reason…
1,3,"00:16:19,645","00:16:21,055",1.41,234,to go easy on you.
1,3,"00:16:30,072","00:16:32,702",2.63,235,So you want to part ways once our business is done?
1,3,"00:16:33,367","00:16:34,407",1.04,236,I see.
1,3,"00:16:37,329","00:16:38,409",1.08,237,All right.
1,3,"00:16:39,039","00:16:41,879",2.84,238,"Once I am no longer of use to you, you may abandon me."
1,3,"00:16:41,959","00:16:44,589",2.63,239,Then I will respect your decision and let you leave.
1,3,"00:16:51,093","00:16:53,553",2.46,240,"Now, kneel before your master."
1,3,"00:17:00,769","00:17:02,099",1.33,241,"I, Jang Uk, your pupil,"
1,3,"00:17:02,813","00:17:05,693",2.88,242,"will serve and protect my master, Mu-deok, with all my heart."
1,3,"00:18:25,395","00:18:27,515",2.12,243,You have returned to your true self.
1,3,"00:18:35,155","00:18:37,405",2.25,244,You will not run wild for a while.
1,3,"00:18:37,950","00:18:41,290",3.34,245,Then I shall meet you in the royal palace.
1,3,"00:18:50,462","00:18:53,052",2.59,246,Feeding human souls to soul shifters who run wild
1,3,"00:18:53,132","00:18:55,132",2.00,247,allow them to continue to be of use.
1,3,"00:18:57,302","00:19:00,222",2.92,248,Did you kill the gisaeng that Naksu's soul has shifted into?
1,3,"00:19:00,305","00:19:02,765",2.46,249,"Yes, we threw the body away in Lake Gyeongcheondaeho."
1,3,"00:19:02,850","00:19:04,850",2.00,250,Did you check for the blue mark?
1,3,"00:19:10,232","00:19:11,782",1.55,251,There is no blue mark.
1,3,"00:19:13,152","00:19:14,572",1.42,252,She is not Naksu.
1,3,"00:19:16,530","00:19:18,700",2.17,253,"Yes, I checked."
1,3,"00:19:18,782","00:19:22,242",3.46,254,"The Naksu I used to know would not have lost to you,"
1,3,"00:19:22,911","00:19:25,621",2.71,255,but she must have lost her energy due to the body she is in.
1,3,"00:19:26,165","00:19:29,455",3.29,256,Do soul shifters sometimes lose energy?
1,3,"00:19:30,586","00:19:31,876",1.29,257,"If a soul is too strong,"
1,3,"00:19:31,962","00:19:36,432",4.47,258,it enters an unbefitting body and cannot access its energy.
1,3,"00:19:36,508","00:19:38,258",1.75,259,Have you seen that before?
1,3,"00:19:47,269","00:19:48,439",1.17,260,Your Majesty.
1,3,"00:19:48,520","00:19:50,270",1.75,261,"I am Master Jang's pupil, Jin Mu."
1,3,"00:19:50,355","00:19:52,185",1.83,262,I heard you asked for me.
1,3,"00:20:02,576","00:20:03,576",1.00,263,Jin Mu.
1,3,"00:20:04,494","00:20:05,584",1.09,264,"Yes, Your Majesty."
1,3,"00:20:05,662","00:20:08,792",3.13,265,"I am not the king. I am your master, Jang Gang."
1,3,"00:20:09,499","00:20:12,289",2.79,266,"Right now, my soul has shifted into the king's body."
1,3,"00:20:22,387","00:20:25,017",2.63,267,"Master, is that you?"
1,3,"00:20:25,098","00:20:28,558",3.46,268,"Yes, the king and I have switched bodies."
1,3,"00:20:29,186","00:20:31,016",1.83,269,Then where is His Majesty?
1,3,"00:20:31,104","00:20:32,904",1.80,270,His soul is inside my body.
1,3,"00:20:33,482","00:20:35,572",2.09,271,I must get my body back.
1,3,"00:20:36,151","00:20:38,651",2.50,272,But I cannot seem to retrieve my energy.
1,3,"00:20:38,737","00:20:41,487",2.75,273,I need you to help me.
1,3,"00:20:43,200","00:20:44,280",1.08,274,Master.
1,3,"00:20:44,826","00:20:47,746",2.92,275,I do not know how the alchemy of souls works.
1,3,"00:20:48,580","00:20:52,580",4.00,276,Go to the Cheonbugwan Secret Room and bring me the Soul Ejector.
1,3,"00:20:53,085","00:20:56,205",3.12,277,I shall teach you the alchemy of souls.
1,3,"00:20:58,924","00:21:02,014",3.09,278,"He could not retrieve his energy due to the weak body he was in,"
1,3,"00:21:02,094","00:21:04,104",2.01,279,which was why I was given a chance.
1,3,"00:21:05,555","00:21:07,055",1.50,280,I was lucky.
1,3,"00:21:09,476","00:21:11,476",2.00,281,Burn these bodies.
1,3,"00:21:30,289","00:21:35,129",4.84,282,Search the brothel that the dead gisaeng used to work at.
1,3,"00:21:35,711","00:21:38,131",2.42,283,"Find the owner of the Spirit Plaque,"
1,3,"00:21:39,214","00:21:40,724",1.51,284,and do it discreetly.
1,3,"00:21:41,341","00:21:42,381",1.04,285,"Yes, sir."
1,3,"00:21:57,149","00:21:58,479",1.33,286,What are you doing?
1,3,"00:22:00,569","00:22:01,569",1.00,287,It is cold.
1,3,"00:22:02,279","00:22:04,239",1.96,288,It is freezing.
1,3,"00:22:04,323","00:22:07,083",2.76,289,"Of course, it is cold. So why are you sitting there?"
1,3,"00:22:09,578","00:22:12,078",2.50,290,I have never felt this cold before.
1,3,"00:22:12,748","00:22:15,918",3.17,291,I would easily collapse because my gate of energy was closed.
1,3,"00:22:16,001","00:22:18,211",2.21,292,"Even though I am shivering, I can stand."
1,3,"00:22:18,295","00:22:20,955",2.66,293,I guess my gate of energy is really open now.
1,3,"00:22:21,048","00:22:23,468",2.42,294,"If you master your spells, you will neither feel cold on ice"
1,3,"00:22:23,550","00:22:25,010",1.46,295,nor hot walking on fire.
1,3,"00:22:25,719","00:22:27,969",2.25,296,What were you like before you shifted souls?
1,3,"00:22:28,055","00:22:30,465",2.41,297,I had heard many rumors since you were so infamous.
1,3,"00:22:31,266","00:22:32,556",1.29,298,But I never actually saw you myself.
1,3,"00:22:32,642","00:22:34,942",2.30,299,I heard you were pretty strong.
1,3,"00:22:36,354","00:22:40,734",4.38,300,I was not just strong. I was extremely strong.
1,3,"00:22:41,401","00:22:43,031",1.63,301,"""Extremely""? I see."
1,3,"00:22:43,111","00:22:46,661",3.55,302,"In order to become the best mage, you must go through several steps."
1,3,"00:22:48,742","00:22:51,332",2.59,303,"First is Jipsu, the ability to gather the energy of water."
1,3,"00:22:57,167","00:23:00,167",3.00,304,"Second is Ryusu, the ability to gain energy from the flow of water."
1,3,"00:23:01,755","00:23:03,715",1.96,305,"Then comes Chisu, the ability to control the energy"
1,3,"00:23:06,093","00:23:07,223",1.13,306,in the atmosphere.
1,3,"00:23:07,928","00:23:11,388",3.46,307,I am a mage who has mastered all three steps.
1,3,"00:23:11,473","00:23:14,143",2.67,308,Not many in Daeho have mastered all three.
1,3,"00:23:14,726","00:23:17,936",3.21,309,I guess you really did live up to your name.
1,3,"00:23:18,688","00:23:19,728",1.04,310,Yes.
1,3,"00:23:20,524","00:23:22,784",2.26,311,"I moved silently like a shadow,"
1,3,"00:23:23,485","00:23:27,445",3.96,312,and the heads of my enemies fell to the ground where I passed.
1,3,"00:23:28,156","00:23:29,696",1.54,313,"I was Naksu,"
1,3,"00:23:30,951","00:23:32,541",1.59,314,the Shadow Assassin.
1,3,"00:23:45,423","00:23:47,433",2.01,315,"I walked on water like I was flying,"
1,3,"00:23:48,385","00:23:50,715",2.33,316,and the wind blew as I passed by.
1,3,"00:24:08,321","00:24:11,871",3.55,317,"If I did this, it would rain."
1,3,"00:24:15,745","00:24:19,455",3.71,318,"I am Naksu, the best mage in this land,"
1,3,"00:24:20,041","00:24:23,041",3.00,319,who even has the ability to create snow and rain…
1,3,"00:24:27,090","00:24:28,430",1.34,320,Are you all right?
1,3,"00:24:30,594","00:24:32,054",1.46,321,"All I did was run for a bit,"
1,3,"00:24:32,888","00:24:35,928",3.04,322,but it feels like my lungs are going to explode.
1,3,"00:24:40,812","00:24:41,732",0.92,323,What is the matter?
1,3,"00:24:41,813","00:24:43,903",2.09,324,I have cramps!
1,3,"00:24:43,982","00:24:44,942",0.96,325,You have cramps?
1,3,"00:24:45,025","00:24:48,235",3.21,326,"These legs are short, skinny, weak, and cannot stand the cold."
1,3,"00:24:49,029","00:24:50,859",1.83,327,What a useless body.
1,3,"00:24:52,908","00:24:56,748",3.84,328,"Be careful. You are no longer Naksu, the Shadow Assassin."
1,3,"00:24:56,828","00:24:58,868",2.04,329,"You are Mu-deok, our family maid."
1,3,"00:24:58,955","00:25:02,075",3.12,330,You should not run around like you did earlier.
1,3,"00:25:02,751","00:25:03,751",1.00,331,You could get hurt.
1,3,"00:25:05,128","00:25:06,668",1.54,332,I feel miserable.
1,3,"00:25:10,634","00:25:12,764",2.13,333,Do not feel miserable. You have me.
1,3,"00:25:12,844","00:25:15,814",2.97,334,Let us begin training now that my gate of energy is open.
1,3,"00:25:15,889","00:25:18,139",2.25,335,"But first, put your shoes back on. It is cold."
1,3,"00:25:33,281","00:25:34,661",1.38,336,What was that for?
1,3,"00:25:35,242","00:25:36,532",1.29,337,You are not agile.
1,3,"00:25:37,911","00:25:38,751",0.84,338,Pick it up.
1,3,"00:25:42,165","00:25:43,285",1.12,339,What are you doing?
1,3,"00:25:44,292","00:25:47,712",3.42,340,Let me see how good my pupil is so I can forget how miserable I feel.
1,3,"00:25:47,796","00:25:48,956",1.16,341,What?
1,3,"00:26:02,352","00:26:03,652",1.30,342,Why did you hit me?
1,3,"00:26:03,728","00:26:05,728",2.00,343,You have no swordsmanship.
1,3,"00:26:06,231","00:26:07,321",1.09,344,Then show me how you fight.
1,3,"00:26:23,665","00:26:24,665",1.00,345,You little…
1,3,"00:26:25,250","00:26:26,290",1.04,346,"Gosh, that hurts."
1,3,"00:26:38,805","00:26:40,345",1.54,347,You fight poorly too.
1,3,"00:26:42,058","00:26:44,558",2.50,348,You are worse than what I had expected.
1,3,"00:26:44,644","00:26:47,484",2.84,349,That is because I never learned properly!
1,3,"00:26:51,651","00:26:53,611",1.96,350,You had 12 masters.
